UniqueCount	AmbigCount
0	86305
0	0
0	193
0	0
0	348
0	60
0	15
0	163
0	0
0	1524
0	18
0	1599
0	292
0	1
0	0
0	35
0	42
0	1252
0	379
0	270
0	15193
0	106
0	0
0	0
0	330
0	209
0	227
0	286
0	42309
0	86
0	1148
0	15
0	120
0	143
0	31
0	84
0	152
0	108
0	9848
0	299
0	105
0	0
0	44
0	183
0	369
0	212
0	0
0	200
0	9
0	0
0	404
0	0
0	0
0	0
0	89
0	1152
0	0
0	1
0	0
0	105
0	451
0	0
0	364
0	1
0	1223
0	719
0	65
0	316
0	580
0	0
0	113
0	47
0	0
0	0
0	0
0	263
0	0
0	1006
0	0
0	175
0	118
0	306
0	64
0	122
0	39
0	0
0	53
0	947
0	203
0	42
0	650
0	107
0	7
0	23
0	446
0	749
0	174
0	0
0	3
0	8212
0	139
0	1155
0	126
0	260
0	901
0	222
0	6046
0	0
0	1142
0	13023
0	64
0	5
0	17
0	307
0	1
0	104
0	182
0	59
0	60
0	173
0	999
0	741
0	3
0	1513
0	344
0	1
0	0
0	0
0	9
0	136
0	0
0	55
0	207
0	150
0	66
0	226
0	252
0	3057
0	167
0	1044
0	237
0	580
0	2273
0	627
0	13
0	427
0	1073
0	5
0	2148
0	216
0	377
0	41
0	46
0	0
0	59
0	0
0	1207
0	229
0	0
0	722
0	396
0	19722
0	238
0	56
0	24
0	1
0	0
0	0
0	130
0	286
0	40
0	371
0	0
0	52
0	1023
0	0
0	40
0	116
0	0
0	783
0	3103
0	0
0	629
0	0
0	598
0	225
0	0
0	1
0	224
0	103
0	248
0	3
0	0
0	0
0	0
0	306
0	9
0	1889
0	110
0	1
0	544
0	449
0	200
0	2
0	1
0	165
0	93
0	92
0	0
0	1
0	0
0	245
0	188
0	203
0	203
0	593
0	1117
0	0
0	57
0	907
0	1441
0	115
0	117
0	0
0	1602
0	25
0	18
0	73
0	3892
0	25
0	539
0	1646
0	15
0	1308
0	74
0	47
0	395
0	30
0	624
0	301
0	44
0	52
0	569
0	376
0	250
0	2556
0	9
0	88
0	332
0	132
0	1538
0	2347
0	154
0	27
0	153
0	0
0	8
0	719
0	1314
0	290
0	229
0	1404
0	1237
0	473
0	84
0	0
0	346
0	3056
0	5
0	30
0	0
0	10
0	1
0	2162
0	1329
0	1912
0	230
0	0
0	300
0	11577
0	681
0	43
0	13639
0	9
0	32
0	0
0	119
0	0
0	74
0	411
0	0
0	184
0	1338
0	385
0	0
0	0
0	12860
0	0
0	140
0	0
0	0
0	239
0	803
0	54
0	8457
0	0
0	4717
0	2487
0	41
0	455
0	89
0	0
0	82
0	0
0	398
0	12
0	113
0	1886
0	10
0	1217
0	0
0	437
0	111
0	75
0	449
0	0
0	138
0	6
0	363
0	42
0	0
0	351
0	148
0	0
0	145
0	278
0	217
0	542
0	448
0	40
0	138
0	7678
0	809
0	98
0	16
0	5
0	278
0	479
0	77
0	1241
0	0
0	41
0	22
0	33208
0	194
0	363
0	0
0	333
0	1437
0	184
0	443
0	256
0	155
0	33
0	0
0	97
0	0
0	0
0	439
0	0
0	199
0	811
0	65
0	191
0	405
0	34
0	11968
0	576
0	0
0	987
0	340
0	353
0	72
0	0
0	1
0	5454
0	7931
0	48
0	176
0	1231
0	0
0	210
0	428
0	107
0	228
0	0
0	75
0	196
0	0
0	98
0	777
0	0
0	0
0	355
0	0
0	0
0	26
0	106
0	0
0	4791
0	55
0	142
0	108
0	93
0	27
0	948
0	76
0	0
0	0
0	64
0	174
0	65
0	926
0	187
0	111
0	137
0	4905
0	0
0	0
0	1
0	8389
0	421
0	552
0	374
0	76
0	175
0	1175
0	0
0	4229
0	349
0	7407
0	0
0	493
0	4
0	27
0	3731
0	89
0	0
0	2462
0	0
0	199
0	1051
0	129
0	45
0	140
0	0
0	450
0	298
0	835
0	62
0	278
0	31
0	31
0	58862
0	134
0	109
0	3287
0	3353
0	0
0	4278
0	95
0	19
0	125
0	0
0	0
0	4
0	284
0	150
0	6463
0	0
0	398
0	240
0	67
0	418
0	843
0	187
0	84
0	71
0	21
0	74
0	9
0	106
0	174
0	0
0	15
0	6
0	44
0	1589
0	407
0	2496
0	108
0	62826
0	1669
0	21
0	83
0	197
0	688
0	20
0	0
0	92
0	43
0	277
0	66
0	345
0	1405
0	0
0	0
0	525
0	68
0	4
0	70
0	4008
0	113
0	4
0	16
0	1265
0	3451
0	5411
0	8
0	6
0	0
0	0
0	0
0	400
0	5
0	164
0	89
0	2
0	408
0	4
0	0
0	5739
0	400
0	204
0	382
0	221
0	2032
0	379
0	16926
0	0
0	0
0	2844
0	910
0	7407
0	103
0	190
0	1541
0	0
0	345
0	1088
0	0
0	5
0	1912
0	569
0	4698
0	0
0	673
0	0
0	0
0	0
0	130
0	570
0	24
0	0
0	312
0	447
0	2191
0	108
0	1597
0	0
0	627
0	0
0	995
0	95
0	0
0	866
0	233
0	373
0	0
0	2621
0	1057
0	79
0	0
0	142
0	2
0	0
0	278
0	456
0	0
0	8193
0	658
0	103
0	342
0	597
0	489
0	639
0	485
0	0
0	61
0	307
0	263
0	366
0	7994
0	174
0	552
0	1080
0	12382
0	76
0	3683
0	19
0	34
0	188
0	0
0	4
0	0
0	398
0	406
0	2719
0	273
0	6
0	0
0	69625
0	0
0	53
0	0
0	0
0	14
0	37
0	137
0	491
0	1
0	447
0	61
0	1047
0	0
0	1779
0	253
0	763
0	0
0	47
0	17076
0	27
0	179
0	121
0	1085
0	269
0	163
0	68
0	468
0	146
0	81
0	81
0	1913
0	25
0	439
0	73
0	197
0	286
0	1836
0	4130
0	14
0	14718
0	24294
0	115
0	2679
0	0
0	1
0	3
0	0
0	742
0	1478
0	910
0	0
0	418
0	6645
0	1765
0	59
0	313
0	273
0	0
0	588
0	0
0	0
0	32
0	318
0	0
0	299
0	597
0	1570
0	0
0	4206
0	839
0	69
0	837
0	0
0	524
0	0
0	2407
0	21
0	1187
0	216
0	327
0	5850
0	637
0	774
0	773
0	0
0	28
0	15307
0	360
0	120
0	0
0	0
0	5
0	1549
0	426
0	81
0	188
0	153
0	150
0	2
0	437
0	9
0	145
0	748
0	0
0	57
0	1362
0	209
0	89
0	1705
0	1831
0	347
0	2
0	22
0	21
0	1352
0	640
0	416
0	125
0	1285
0	180
0	444
0	65
0	28
0	356
0	4701
0	113
0	72
0	35
0	760
0	1121
0	129
0	37
0	1699
0	192
0	5
0	783
0	123
0	401
0	28
0	257
0	1
0	936
0	170
0	77
0	0
0	1203
0	3989
0	141
0	537
0	1963
0	13
0	0
0	16
0	244
0	187
0	20590
0	174
0	754
0	1307
0	93
0	442
0	15
0	1002
0	3725
0	277
0	4935
0	139
0	99
0	84
0	1507
0	18
0	110
0	0
0	0
0	129
0	0
0	322
0	15
0	12982
0	2076
0	25
0	212
0	2789
0	81
0	144
0	943
0	189
0	0
0	117
0	5059
0	3013
0	175
0	0
0	6807
0	0
0	51
0	14
0	3640
0	46
0	1773
0	15
0	0
0	0
0	195
0	0
0	100
0	206
0	555
0	0
0	0
0	25
0	521
0	478
0	66
0	193
0	27
0	1627
0	303
0	22
0	600
0	1
0	153
0	41
0	267
0	0
0	453
0	94
0	109
0	59
0	0
0	326
0	175
0	0
0	270
0	0
0	65
0	184
0	116
0	936
0	103
0	115
0	201
0	175
0	0
0	5
0	264
0	121
0	3
0	27
0	389
0	346
0	164
0	89
0	0
0	0
0	1002
0	24
0	66
0	273
0	528
0	20870
0	192
0	1
0	58
0	2153
0	1747
0	374
0	575
0	277
0	2
0	25
0	154
0	338
0	26
0	0
0	61
0	214
0	376
0	4735
0	0
0	1
0	116
0	0
0	0
0	0
0	0
0	499
0	603
0	91
0	104
0	15027
0	0
0	220
0	146
0	34
0	797
0	0
0	0
0	214
0	50
0	1054
0	347
0	437
0	329
0	23
0	88
0	14
0	1592
0	0
0	1328
0	0
0	6
0	0
0	44
0	36719
0	115
0	48
0	57
0	4460
0	2
0	148367
0	0
0	9
0	461
0	349
0	418
0	1
0	388
0	66
0	81
0	275
0	637
0	2
0	2442
0	178
0	81
0	423
0	0
0	0
0	99
0	539
0	843
0	29
0	4088
0	87
0	332
0	650
0	1
0	124
0	8774
0	6526
0	1020
0	212
0	129
0	339
0	41
0	23
0	513
0	1522
0	0
0	0
0	575
0	42
0	1980
0	3439
0	180
0	2909
0	0
0	275
0	67
0	0
0	162
0	803
0	491
0	0
0	830
0	0
0	2425
0	569
0	0
0	9
0	57
0	511
0	4760
0	329
0	406
0	0
0	1601
0	309
0	659
0	6
0	19
0	0
0	1017
0	91
0	0
0	111
0	0
0	72
0	231
0	72
0	527
0	148
0	350
0	764
0	1121
0	228
0	891
0	2
0	9872
0	0
0	60
0	297
0	181
0	1192
0	61
0	853
0	0
0	63
0	109
0	0
0	0
0	68
0	0
0	337
0	885
0	0
0	1332
0	475
0	170
0	31
0	0
0	44
0	1397
0	0
0	0
0	0
0	83
0	70
0	1793
0	0
0	997
0	186
0	0
0	4429
0	29
0	7
0	9537
0	131
0	109
0	116
0	151
0	70
0	0
0	1152
0	2
0	0
0	315
0	317
0	0
0	6118
0	131
0	366
0	979
0	163
0	552
0	234
0	0
0	752
0	107
0	532
0	77
0	9116
0	31
0	1393
0	75
0	85
0	1534
0	36
0	264
0	4
0	0
0	172
0	13
0	274
0	643
0	1537
0	647
0	79
0	150
0	406
0	0
0	794
0	188
0	0
0	0
0	360
0	0
0	4
0	0
0	6780
0	325
0	429
0	219
0	0
0	1037
0	0
0	1070
0	0
0	0
0	84
0	2
0	886
0	898
0	0
0	327
0	0
0	1
0	1409
0	139
0	235
0	61
0	528
0	10
0	188
0	0
0	23379
0	34
0	2907
0	1029
0	233
0	33
0	45
0	2
0	364
0	700
0	26551
0	537
0	503
0	964
0	230
0	52
0	89
0	58
0	511
0	250
0	308
0	50
0	867
0	215
0	166
0	12
0	3866
0	450
0	0
0	577
0	0
0	0
0	0
0	0
0	523
0	0
0	2035
0	580
0	94
0	324
0	189
0	344
0	26
0	90
0	380
0	1156
0	464
0	771
0	1
0	78
0	10
0	4
0	0
0	2402
0	7531
0	0
0	480
0	782
0	79
0	451
0	454
0	0
0	673
0	4
0	180
0	0
0	867
0	539
0	1252
0	71
0	98
0	122
0	55
0	252
0	3
0	1086
0	0
0	443
0	11701
0	159
0	6
0	190
0	20531
0	13679
0	0
0	359
0	0
0	554
0	0
0	282
0	434
0	290
0	391
0	401
0	33
0	21451
0	44987
0	12937
0	367
0	239
0	48
0	22715
0	71
0	0
0	81
0	50
0	239
0	0
0	332
0	616
0	1397
0	0
0	0
0	0
0	0
0	28
0	719
0	0
0	620
0	67
0	192
0	22
0	263
0	0
0	2920
0	456
0	134
0	2139
0	0
0	643
0	535
0	0
0	24
0	0
0	29
0	429
0	118
0	0
0	101
0	776
0	244
0	7
0	12
0	233
0	52
0	0
0	4
0	9039
0	3309
0	447
0	0
0	1
0	877
0	442
0	0
0	24
0	0
0	47
0	108
0	3059
0	228
0	98
0	171
0	42
0	269
0	220
0	3541
0	0
0	0
0	0
0	177
0	1226
0	196
0	8633
0	87
0	2
0	6155
0	0
0	790
0	76
0	0
0	95
0	518
0	464
0	314
0	2132
0	817
0	325
0	69
0	414
0	51
0	0
0	2
0	52
0	43
0	125
0	9
0	1459
0	332
0	0
0	1
0	60
0	771
0	5767
0	2109
0	0
0	802
0	151
0	544
0	1186
0	0
0	870
0	326
0	0
0	2606
0	237
0	0
0	641
0	0
0	204
0	721
0	0
0	0
0	5750
0	303
0	84
0	0
0	32
0	0
0	693
0	0
0	1649
0	468
0	43629
0	82
0	192
0	1451
0	67
0	7
0	0
0	16
0	0
0	462
0	2247
0	600
0	93
0	13
0	0
0	530
0	253
0	161
0	0
0	8
0	76
0	0
0	179
0	0
0	50
0	817
0	984
0	31
0	550
0	304
0	350
0	713
0	0
0	0
0	127
0	357
0	498
0	0
0	860
0	123
0	29
0	91
0	163
0	612
0	194
0	229
0	8
0	796
0	0
0	147
0	57
0	6927
0	1315
0	485
0	0
0	178
0	22
0	18
0	28
0	1174
0	42
0	342
0	114
0	0
0	283
0	278
0	0
0	0
0	340
0	1136
0	0
0	0
0	31
0	0
0	57
0	150
0	363
0	425
0	0
0	356
0	5124
0	2
0	420
0	1011
0	287
0	138
0	0
0	118
0	114
0	0
0	70
0	888
0	31
0	1567
0	0
0	4
0	943
0	0
0	1309
0	0
0	784
0	16
0	55
0	1201
0	0
0	0
0	234
0	17
0	208
0	891
0	1
0	0
0	596
0	19
0	48
0	94
0	27
0	0
0	0
0	45
0	4473
0	27
0	115
0	0
0	3
0	95
0	2
0	1
0	322
0	50
0	701
0	492
0	43
0	65
0	234
0	12
0	13
0	866
0	187
0	71
0	296
0	67
0	49
0	75
0	942
0	240
0	1232
0	186
0	0
0	5
0	0
0	0
0	576
0	355
0	26
0	836
0	1535
0	1916
0	648
0	244
0	0
0	0
0	0
0	17
0	0
0	463
0	23780
0	497
0	300
0	41
0	55
0	193
0	384
0	486
0	1681
0	1
0	2021
0	0
0	6
0	7
0	364
0	1499
0	0
0	88
0	3
0	846
0	230
0	0
0	203
0	1092
0	963
0	0
0	2
0	1
0	30
0	7327
0	416
0	891
0	1445
0	497
0	692
0	68
0	16
0	892
0	37
0	0
0	493
0	0
0	0
0	24
0	267
0	5143
0	224
0	0
0	329
0	1786
0	5
0	126
0	8
0	161
0	105
0	43
0	349
0	3701
0	91
0	0
0	377
0	6286
0	121
0	366
0	185
0	0
0	749
0	141
0	4
0	1091
0	295
0	113
0	0
0	0
0	284
0	106
0	116
0	1
0	556
0	135
0	498
0	0
0	88
0	199
0	0
0	211
0	16
0	4
0	532
0	0
0	451
0	64
0	462
0	0
0	458
0	392
0	11027
0	0
0	2
0	544
0	0
0	1276
0	405
0	527
0	1879
0	182
0	72
0	8
0	736
0	0
0	0
0	542
0	335
0	116
0	1081
0	198
0	488
0	399
0	37788
0	0
0	0
0	345
0	180
0	0
0	187
0	799
0	364
0	305
0	348
0	16785
0	5160
0	0
0	88
0	639
0	541
0	807
0	8
0	1011
0	0
0	203
0	225
0	0
0	138
0	15
0	4154
0	9
0	23616
0	64
0	10620
0	29
0	101
0	59
0	466
0	97
0	126
0	117
0	671
0	0
0	1230
0	0
0	821
0	0
0	0
0	0
0	1
0	175
0	295
0	953
0	163
0	565
0	0
0	42
0	74
0	6490
0	3496
0	0
0	417
0	26153
0	17
0	651
0	600
0	0
0	0
0	612
0	213
0	1134
0	115
0	0
0	346
0	368
0	807
0	361
0	88
0	202
0	0
0	832
0	0
0	119
0	0
0	100
0	719
0	0
0	0
0	421
0	0
0	234
0	387
0	44
0	103
0	235
0	93
0	2
0	45
0	1434
0	52
0	551
0	79
0	0
0	21
0	650
0	882
0	461
0	13
0	1
0	3
0	173
0	0
0	0
0	0
0	1
0	0
0	917
0	819
0	130
0	0
0	1040
0	0
0	1152
0	6
0	196
0	1
0	814
0	28
0	169
0	233
0	1
0	435
0	23
0	0
0	14
0	270
0	51
0	107
0	0
0	220
0	373
0	0
0	26
0	2330
0	73
0	442
0	21
0	0
0	2147
0	229
0	0
0	49290
0	112
0	388
0	186
0	518
0	350
0	0
0	2408
0	563
0	222
0	334
0	114
0	137
0	223
0	259
0	0
0	0
0	708
0	492
0	24
0	879
0	6268
0	4200
0	117
0	16
0	438
0	112
0	372
0	662
0	266
0	3676
0	5
0	24
0	1
0	2731
0	3078
0	9
0	104
0	96
0	0
0	0
0	1036
0	713
0	24
0	139
0	572
0	0
0	1386
0	159
0	88571
0	35
0	0
0	1561
0	120
0	221
0	232
0	106
0	20426
0	0
0	0
0	0
0	0
0	70
0	530
0	3541
0	43
0	973
0	1256
0	1
0	1231
0	807
0	535
0	0
0	274
0	20
0	586
0	1637
0	0
0	4
0	813
0	232
0	225
0	5258
0	80
0	15
0	30
0	1101
0	0
0	766
0	373
0	591
0	458
0	174
0	121
0	0
0	299
0	291
0	2151
0	0
0	308
0	242
0	622
0	1
0	0
0	4390
0	0
0	142
0	120
0	230
0	120
0	17
0	331
0	1521
0	0
0	307
0	25
0	102
0	881
0	1
0	23
0	63
0	2155
0	903
0	77
0	0
0	127
0	219
0	309420
0	207
0	0
0	911
0	0
0	42
0	454
0	0
0	385
0	422
0	239
0	73
0	6
0	13512
0	409
0	645
0	429
0	19
0	354
0	28
0	784
0	0
0	493
0	1300
0	571
0	0
0	0
0	2
0	126
0	522
0	183
0	0
0	1
0	69
0	0
0	562
0	0
0	64
0	486
0	0
0	8
0	0
0	0
0	79
0	6
0	26
0	551
0	25
0	604
0	1084
0	848
0	400
0	74
0	43
0	189
0	211
0	134
0	41
0	80
0	324
0	151
0	153
0	979
0	439
0	0
0	45928
0	9
0	755
0	44
0	43
0	247
0	6
0	5
0	1
0	179
0	0
0	72
0	0
0	364
0	558
0	772
0	1595
0	0
0	109
0	607
0	164
0	468
0	33
0	25
0	0
0	157
0	120
0	264
0	2344
0	166
0	10
0	12484
0	184
0	26
0	14571
0	228
0	16
0	315
0	384
0	80
0	2200
0	1
0	466
0	70
0	12
0	62
0	82
0	370
0	590
0	243
0	194
0	1368
0	223
0	554
0	154
0	926
0	0
0	710
0	87
0	32
0	15791
0	162
0	411
0	302
0	2777
0	1225
0	14
0	904
0	282
0	180
0	402
0	6773
0	0
0	430
0	523
0	162
0	30
0	364
0	2
0	615
0	0
0	960
0	270
0	0
0	2
0	158
0	0
0	0
0	468
0	1533
0	0
0	137293
0	70
0	841
0	1
0	0
0	14
0	2638
0	598
0	7
0	109
0	116
0	198
0	1027
0	0
0	0
0	975
0	575
0	1619
0	118
0	5502
0	109
0	72
0	1072
0	1814
0	0
0	0
0	23
0	0
0	246
0	125
0	0
0	1220
0	0
0	391
0	279
0	0
0	365
0	118
0	44
0	1
0	3
0	95
0	1277
0	43
0	1927
0	231
0	85
0	292
0	457
0	493
0	2
0	390
0	436
0	632
0	34
0	513
0	1680
0	0
0	1170
0	0
0	503
0	33
0	1
0	1
0	664
0	3
0	691
0	222
0	0
0	2
0	6724
0	149
0	242
0	1030
0	21
0	287
0	429
0	237
0	304
0	735
0	363
0	0
0	448
0	286
0	305
0	0
0	0
0	0
0	781
0	1856
0	0
0	27
0	309
0	0
0	59
0	57
0	503
0	514
0	130
0	244
0	177
0	0
0	676
0	283
0	0
0	3184
0	343
0	0
0	0
0	0
0	54
0	159
0	614
0	104
0	86
0	73
0	280
0	505
0	154
0	423
0	182
0	506
0	197
0	0
0	170
0	0
0	0
0	5
0	3069
0	350
0	474
0	53
0	0
0	1012
0	72
0	1
0	0
0	16
0	85
0	0
0	71
0	0
0	57
0	221
0	0
0	392
0	25972
0	181
0	1983
0	38
0	516
0	239
0	0
0	60
0	365
0	113
0	0
0	217
0	261
0	249
0	204
0	259
0	0
0	257
0	0
0	0
0	80
0	1117
0	19
0	99
0	0
0	38310
0	47
0	193
0	286
0	284
0	0
0	763
0	0
0	0
0	61
0	602
0	0
0	0
0	196
0	2751
0	595
0	48
0	193
0	822
0	199
0	1714
0	288
0	31
0	139
0	1380
0	296
0	36
0	589
0	388
0	82
0	280
0	174
0	98
0	226
0	295
0	90
0	2
0	818
0	41
0	663
0	150
0	286
0	814
0	9
0	0
0	95
0	185
0	1064
0	364
0	904
0	0
0	324
0	0
0	234
0	32
0	0
0	11645
0	129
0	4431
0	1
0	16
0	953
0	0
0	784
0	2003
0	135
0	1180
0	712
0	2
0	47
0	161
0	930
0	727
0	140
0	2140
0	172
0	154
0	863
0	10670
0	153
0	0
0	3490
0	94
0	0
0	12
0	67
0	137
0	920
0	546
0	25
0	333
0	10
0	23
0	4249
0	0
0	209
0	76
0	2
0	70
0	401
0	340
0	104
0	47
0	388
0	1
0	245
0	48
0	220
0	21
0	559
0	91
0	212
0	1581
0	29293
0	0
0	0
0	133
0	227
0	1677
0	7649
0	153
0	346
0	166
0	613
0	1088
0	60
0	59320
0	1079
0	0
0	0
0	40
0	32
0	0
0	46
0	0
0	223
0	46
0	0
0	0
0	36624
0	0
0	4844
0	1263
0	179
0	523
0	231
0	757
0	156
0	88
0	78
0	2254
0	46
0	242
0	203
0	452
0	0
0	0
0	26
0	543
0	278
0	0
0	75
0	4
0	0
0	18
0	0
0	2
0	150
0	1464
0	0
0	308
0	263
0	359
0	318
0	19
0	7571
0	242
0	43
0	0
0	105
0	238
0	52
0	7
0	42
0	0
0	0
0	475
0	105
0	721
0	397
0	0
0	0
0	86
0	3252
0	2703
0	199
0	0
0	155
0	313
0	94
0	0
0	1605
0	11
0	0
0	428
0	206
0	605
0	28049
0	82
0	170
0	6246
0	58
0	76
0	2579
0	177
0	193
0	136
0	652
0	234
0	0
0	0
0	36
0	1476
0	229
0	24
0	82
0	839
0	258
0	237
0	2055
0	0
0	125
0	370
0	565
0	106
0	1
0	4483
0	65
0	275
0	12
0	0
0	191
0	0
0	150
0	157
0	396
0	400
0	22
0	164
0	0
0	2087
0	154
0	1145
0	51
0	165
0	970
0	199
0	2
0	0
0	166
0	9
0	19666
0	262
0	0
0	0
0	116
0	322
0	107
0	2795
0	0
0	0
0	6349
0	856
0	834
0	1010
0	176060
0	75
0	521
0	374
0	70
0	704
0	11
0	3279
0	14369
0	314
0	1535
0	0
0	201
0	206
0	191
0	352
0	1175
0	0
0	227
0	249
0	476
0	368
0	973
0	74
0	116
0	13
0	310
0	52
0	244
0	53
0	687
0	298
0	0
0	0
0	0
0	20
0	122
0	415
0	11
0	0
0	0
0	426
0	7024
0	13
0	62716
0	100
0	1579
0	156
0	152
0	75931
0	67
0	86
0	336
0	58
0	141
0	0
0	159
0	349
0	96
0	16
0	624
0	8
0	79
0	58410
0	2451
0	797
0	0
0	246
0	455
0	65
0	3
0	298
0	86
0	4026
0	381
0	4
0	389
0	232
0	74
0	4332
0	0
0	2992
0	33
0	0
0	0
0	1044
0	19752
0	28
0	82
0	0
0	37
0	65
0	352
0	155
0	341
0	472
0	0
0	369
0	4928
0	212
0	0
0	1
0	188
0	179
0	267
0	145
0	71
0	75
0	1124
0	119
0	0
0	127
0	679
0	344
0	0
0	808
0	728
0	309
0	89
0	329
0	0
0	2
0	18
0	14
0	117
0	1258
0	133
0	130
0	183
0	166
0	3366
0	643
0	0
0	1994
0	0
0	0
0	181
0	1495
0	1486
0	595
0	27
0	100
0	176
0	0
0	0
0	357
0	585
0	331
0	50
0	0
0	220
0	751
0	5
0	0
0	133
0	45
0	55
0	13452
0	1
0	62
0	111
0	508
0	14
0	379
0	21
0	1439
0	308
0	0
0	235
0	1359
0	0
0	139
0	671
0	79
0	549
0	0
0	1
0	0
0	0
0	87
0	814
0	0
0	242
0	323
0	58
0	279
0	146
0	492
0	1270
0	340
0	720
0	956
0	1
0	0
0	0
0	180
0	0
0	15
0	0
0	172
0	11211
0	0
0	87
0	2716
0	2698
0	168
0	227
0	0
0	29
0	60
0	0
0	68
0	287
0	0
0	473
0	83
0	123
0	992
0	7
0	74
0	9
0	0
0	473
0	142
0	3
0	0
0	127
0	0
0	43
0	802
0	0
0	366
0	0
0	44
0	862
0	54
0	989
0	434
0	0
0	278
0	27
0	17
0	742
0	879
0	131
0	0
0	295
0	13
0	122
0	27809
0	1
0	213
0	301
0	262
0	0
0	769
0	25
0	0
0	828
