UniqueCount	AmbigCount
0	113
0	52
0	380
0	31
0	4
0	28
0	12600
0	10
0	97
0	746
0	347
0	3976
0	5
0	512
0	41
0	1915
0	79
0	1
0	71
0	2
0	6498
0	7
0	354
0	1
0	264
0	1
0	35
0	323
0	6182
0	30
0	1075
0	0
0	0
0	189
0	1466
0	16331
0	660
0	0
0	41
0	489
0	40
0	947
0	0
0	235
0	10
0	690
0	0
0	0
0	76
0	17
0	166
0	83
0	145
0	65
0	59
0	211
0	22
0	4242
0	18
0	413
0	22
0	316
0	92
0	5
0	0
0	274
0	0
0	81
0	220
0	3
0	31
0	512
0	0
0	319
0	107
0	116
0	259
0	574
0	1
0	146
0	33
0	251
0	94
0	367
0	656
0	159
0	1
0	344
0	1251
0	46
0	1438
0	69
0	194
0	214
0	96
0	34
0	2600
0	1919
0	196
0	68
0	67
0	47
0	520
0	343
0	39
0	10195
0	0
0	30
0	0
0	417
0	142
0	64
0	207
0	174
0	0
0	587
0	23
0	144
0	195
0	0
0	0
0	8
0	66106
0	0
0	155
0	14
0	270
0	36
0	39
0	111
0	8
0	1170
0	18
0	1219
0	245
0	1
0	4
0	57
0	12
0	1408
0	346
0	196
0	10934
0	154
0	0
0	2
0	283
0	330
0	108
0	279
0	34736
0	174
0	912
0	126
0	266
0	93
0	47
0	35
0	84
0	93
0	8945
0	182
0	146
0	43
0	92
0	122
0	329
0	113
0	1
0	66
0	2
0	0
0	228
0	5
0	0
0	13
0	56
0	559
0	0
0	24
0	0
0	113
0	280
0	0
0	144
0	17
0	1184
0	750
0	48
0	251
0	152
0	9
0	23
0	93
0	7
0	0
0	0
0	224
0	11
0	796
0	2
0	81
0	172
0	235
0	7
0	171
0	42
0	20
0	58
0	625
0	37
0	75
0	412
0	42
0	54
0	26
0	354
0	793
0	191
0	83
0	7
0	5564
0	198
0	889
0	165
0	136
0	1149
0	159
0	4113
0	1
0	677
0	10657
0	25
0	70
0	1
0	142
0	16
0	167
0	11
0	52
0	24
0	162
0	711
0	460
0	2
0	1133
0	311
0	0
0	0
0	30
0	4
0	82
0	3
0	11
0	141
0	131
0	82
0	171
0	523
0	2533
0	155
0	693
0	116
0	259
0	1482
0	382
0	79
0	314
0	848
0	8
0	1726
0	179
0	427
0	63
0	33
0	5
0	2
0	0
0	733
0	209
0	0
0	628
0	361
0	19683
0	144
0	57
0	89
0	29
0	0
0	17
0	171
0	258
0	17
0	336
0	2
0	112
0	888
0	3
0	108
0	150
0	26
0	736
0	2159
0	0
0	686
0	1
0	530
0	184
0	2
0	103
0	165
0	73
0	156
0	68
0	0
0	0
0	2
0	194
0	171
0	1990
0	126
0	1
0	370
0	156
0	217
0	14
0	21
0	145
0	96
0	130
0	0
0	2
0	5
0	140
0	46
0	190
0	229
0	525
0	811
0	0
0	61
0	789
0	990
0	94
0	124
0	3
0	1657
0	7
0	61
0	137
0	3537
0	45
0	641
0	1208
0	0
0	854
0	198
0	5
0	254
0	11
0	412
0	265
0	52
0	78
0	356
0	145
0	167
0	2336
0	4
0	79
0	241
0	218
0	1240
0	1645
0	38
0	104
0	99
0	0
0	73
0	590
0	1637
0	493
0	99
0	1039
0	757
0	528
0	58
0	36
0	222
0	2898
0	13
0	32
0	0
0	6
0	1
0	1581
0	852
0	1563
0	88
0	0
0	281
0	8533
0	488
0	65
0	13442
0	114
0	80
0	9
0	68
0	0
0	49
0	297
0	4
0	111
0	956
0	118
0	7
0	0
0	9853
0	0
0	102
0	0
0	26
0	140
0	726
0	65
0	5928
0	1
0	4967
0	1765
0	31
0	101
0	84
0	0
0	97
0	27
0	348
0	45
0	36
0	1558
0	41
0	863
0	0
0	281
0	77
0	88
0	333
0	0
0	44
0	65
0	406
0	92
0	0
0	307
0	61
0	28
0	285
0	99
0	160
0	530
0	333
0	32
0	17
0	6071
0	677
0	52
0	35
0	92
0	196
0	302
0	78
0	1086
0	0
0	14
0	1
0	25820
0	86
0	338
0	16
0	324
0	922
0	96
0	410
0	254
0	53
0	64
0	26
0	115
0	6
0	0
0	230
0	2
0	167
0	558
0	14
0	305
0	553
0	43
0	11635
0	487
0	1
0	709
0	183
0	295
0	76
0	1
0	0
0	4035
0	6987
0	59
0	96
0	1649
0	3
0	407
0	220
0	98
0	91
0	12
0	68
0	473
0	0
0	101
0	749
0	0
0	0
0	254
0	0
0	0
0	79
0	172
0	0
0	3997
0	93
0	71
0	36
0	60
0	12
0	805
0	39
0	0
0	0
0	56
0	173
0	57
0	958
0	87
0	118
0	142
0	3540
0	5
0	0
0	0
0	6050
0	337
0	313
0	297
0	43
0	137
0	1049
0	0
0	4573
0	260
0	6293
0	2
0	408
0	2
0	38
0	2502
0	15
0	18
0	1627
0	4
0	209
0	825
0	47
0	99
0	88
0	18
0	484
0	296
0	506
0	256
0	237
0	34
0	2
0	47513
0	122
0	52
0	2678
0	3010
0	0
0	3065
0	73
0	19
0	77
0	1
0	10
0	10
0	196
0	303
0	6508
0	0
0	321
0	218
0	137
0	147
0	715
0	299
0	38
0	31
0	24
0	106
0	6
0	4
0	138
0	4
0	72
0	106
0	47
0	2223
0	327
0	2430
0	91
0	48093
0	1774
0	48
0	83
0	114
0	453
0	107
0	0
0	240
0	81
0	78
0	101
0	281
0	1134
0	7
0	0
0	210
0	66
0	12
0	111
0	3176
0	98
0	3
0	10
0	888
0	1964
0	3091
0	30
0	12
0	0
0	1
0	0
0	179
0	68
0	199
0	193
0	0
0	361
0	3
0	1
0	4886
0	192
0	210
0	219
0	555
0	1877
0	74
0	16693
0	0
0	0
0	2608
0	641
0	6274
0	26
0	150
0	1502
0	4
0	183
0	761
0	0
0	0
0	1423
0	399
0	4626
0	1
0	611
0	9
0	0
0	12
0	66
0	290
0	48
0	31
0	126
0	376
0	1525
0	141
0	987
0	0
0	861
0	12
0	927
0	106
0	4
0	453
0	174
0	320
0	0
0	1926
0	755
0	51
0	12
0	314
0	12
0	0
0	138
0	378
0	6
0	8191
0	332
0	118
0	376
0	301
0	302
0	389
0	254
0	50
0	322
0	252
0	121
0	205
0	5976
0	84
0	393
0	782
0	9869
0	57
0	2828
0	52
0	11
0	127
0	0
0	28
0	0
0	152
0	216
0	1670
0	301
0	8
0	3
0	51460
0	2
0	53
0	17
0	20
0	23
0	14
0	53
0	159
0	2
0	390
0	38
0	664
0	0
0	1460
0	96
0	672
0	0
0	104
0	13045
0	44
0	153
0	121
0	1374
0	198
0	101
0	39
0	359
0	78
0	83
0	21
0	1403
0	10
0	370
0	31
0	70
0	625
0	3030
0	3789
0	6
0	11505
0	24211
0	2
0	1763
0	13
0	3
0	7
0	0
0	608
0	1284
0	553
0	0
0	261
0	5368
0	2209
0	88
0	392
0	247
0	23
0	320
0	1
0	0
0	49
0	266
0	2
0	264
0	518
0	1606
0	0
0	2383
0	732
0	4
0	741
0	0
0	335
0	1
0	1773
0	40
0	926
0	150
0	294
0	3970
0	386
0	564
0	776
0	0
0	11
0	10930
0	630
0	55
0	18
0	14
0	107
0	1395
0	274
0	112
0	104
0	132
0	52
0	40
0	452
0	2
0	89
0	426
0	1
0	81
0	1075
0	202
0	107
0	1263
0	1555
0	487
0	10
0	88
0	65
0	978
0	382
0	232
0	137
0	1492
0	99
0	232
0	66
0	22
0	366
0	3733
0	79
0	67
0	136
0	478
0	982
0	104
0	53
0	1244
0	419
0	3
0	862
0	59
0	461
0	53
0	159
0	9
0	368
0	282
0	148
0	0
0	1104
0	3223
0	65
0	433
0	1356
0	5
0	37
0	24
0	243
0	180
0	17477
0	150
0	363
0	972
0	219
0	600
0	55
0	1049
0	3444
0	177
0	4040
0	391
0	105
0	180
0	1378
0	4
0	112
0	2
0	5
0	92
0	4
0	223
0	53
0	10049
0	1985
0	40
0	190
0	2646
0	119
0	87
0	724
0	157
0	0
0	68
0	5414
0	1932
0	206
0	4
0	4383
0	0
0	107
0	26
0	3142
0	18
0	1132
0	19
0	1
0	2
0	267
0	10
0	107
0	91
0	271
0	5
0	0
0	9
0	722
0	186
0	151
0	93
0	9
0	1239
0	401
0	11
0	481
0	0
0	123
0	32
0	339
0	10
0	548
0	172
0	138
0	45
0	11
0	220
0	195
0	4
0	209
0	1
0	140
0	205
0	22
0	920
0	114
0	166
0	68
0	211
0	5
0	9
0	377
0	74
0	25
0	80
0	256
0	297
0	197
0	133
0	6
0	11
0	700
0	27
0	62
0	218
0	424
0	15416
0	245
0	7
0	84
0	1106
0	1505
0	291
0	528
0	109
0	1
0	19
0	222
0	657
0	22
0	1
0	19
0	114
0	346
0	4364
0	1
0	0
0	64
0	13
0	4
0	3
0	8
0	345
0	420
0	139
0	168
0	10798
0	1
0	34
0	230
0	29
0	420
0	2
0	0
0	218
0	47
0	1025
0	211
0	182
0	130
0	0
0	179
0	14
0	1067
0	0
0	617
0	0
0	33
0	0
0	22
0	29704
0	118
0	116
0	29
0	3756
0	5
0	117388
0	16
0	40
0	167
0	235
0	395
0	22
0	215
0	106
0	33
0	262
0	733
0	39
0	2052
0	168
0	94
0	284
0	18
0	1
0	5
0	265
0	1050
0	27
0	5485
0	149
0	171
0	575
0	11
0	27
0	7164
0	5045
0	727
0	44
0	230
0	221
0	54
0	6
0	721
0	1370
0	6
0	1
0	277
0	7
0	1410
0	2744
0	37
0	2238
0	3
0	147
0	81
0	32
0	123
0	584
0	453
0	0
0	761
0	1
0	2059
0	418
0	0
0	9
0	42
0	727
0	4578
0	144
0	226
0	8
0	1183
0	227
0	535
0	0
0	23
0	0
0	741
0	214
0	1
0	79
0	0
0	17
0	137
0	29
0	450
0	172
0	266
0	511
0	699
0	124
0	1053
0	1
0	6839
0	20
0	67
0	113
0	370
0	794
0	49
0	792
0	2
0	8
0	27
0	0
0	23
0	70
0	0
0	157
0	397
0	0
0	1080
0	442
0	83
0	76
0	0
0	103
0	1191
0	0
0	0
0	0
0	44
0	16
0	1276
0	2
0	1039
0	251
0	6
0	3063
0	52
0	73
0	8218
0	7
0	184
0	52
0	65
0	74
0	0
0	772
0	11
0	0
0	153
0	128
0	0
0	4117
0	97
0	57
0	1099
0	32
0	297
0	224
0	26
0	645
0	37
0	843
0	87
0	5570
0	43
0	848
0	125
0	25
0	1086
0	12
0	305
0	12
0	2
0	139
0	7
0	137
0	594
0	1801
0	686
0	30
0	260
0	214
0	0
0	763
0	75
0	0
0	1
0	475
0	3
0	99
0	0
0	6366
0	329
0	229
0	320
0	0
0	876
0	64
0	530
0	16
0	0
0	171
0	38
0	890
0	459
0	0
0	248
0	4
0	0
0	1059
0	32
0	75
0	48
0	767
0	100
0	123
0	14
0	24274
0	15
0	2698
0	859
0	108
0	67
0	131
0	18
0	142
0	697
0	19681
0	362
0	321
0	470
0	303
0	32
0	197
0	94
0	640
0	167
0	275
0	29
0	533
0	82
0	252
0	47
0	2583
0	543
0	0
0	642
0	0
0	16
0	0
0	2
0	533
0	0
0	2176
0	550
0	87
0	355
0	225
0	307
0	73
0	2
0	328
0	895
0	215
0	400
0	6
0	1
0	3
0	12
0	0
0	1572
0	4681
0	10
0	360
0	528
0	76
0	204
0	344
0	0
0	176
0	4
0	130
0	17
0	494
0	712
0	606
0	45
0	192
0	159
0	14
0	270
0	13
0	840
0	8
0	201
0	10390
0	112
0	2
0	66
0	16311
0	11249
0	0
0	363
0	3
0	409
0	0
0	259
0	175
0	100
0	577
0	405
0	304
0	18086
0	35523
0	12050
0	189
0	269
0	15
0	20686
0	70
0	0
0	26
0	61
0	78
0	0
0	252
0	439
0	996
0	9
0	0
0	2
0	25
0	30
0	633
0	14
0	428
0	22
0	162
0	97
0	192
0	0
0	2809
0	185
0	68
0	1866
0	0
0	763
0	411
0	0
0	25
0	59
0	39
0	446
0	112
0	5
0	80
0	568
0	102
0	4
0	31
0	427
0	17
0	0
0	67
0	7510
0	2554
0	152
0	2
0	0
0	731
0	201
0	3
0	57
0	1
0	58
0	13
0	2431
0	204
0	98
0	166
0	45
0	194
0	128
0	3131
0	0
0	1
0	0
0	131
0	1139
0	116
0	8768
0	104
0	3
0	4350
0	0
0	611
0	63
0	3
0	11
0	686
0	122
0	218
0	1576
0	667
0	350
0	87
0	281
0	19
0	0
0	24
0	30
0	41
0	63
0	15
0	1097
0	392
0	6
0	0
0	25
0	587
0	4635
0	2171
0	0
0	480
0	146
0	400
0	1157
0	0
0	822
0	219
0	4
0	1614
0	275
0	4
0	356
0	0
0	168
0	523
0	2
0	32
0	4869
0	363
0	116
0	50
0	65
0	0
0	371
0	3
0	1181
0	221
0	36227
0	138
0	116
0	788
0	42
0	14
0	1
0	47
0	2
0	510
0	1942
0	692
0	58
0	33
0	0
0	323
0	149
0	114
0	16
0	73
0	12
0	0
0	108
0	0
0	70
0	360
0	650
0	46
0	673
0	234
0	289
0	684
0	0
0	3
0	280
0	288
0	255
0	10
0	613
0	219
0	23
0	166
0	177
0	440
0	140
0	327
0	6
0	845
0	1
0	97
0	25
0	4311
0	1484
0	335
0	9
0	109
0	46
0	76
0	31
0	842
0	78
0	210
0	132
0	2
0	284
0	99
0	26
0	0
0	306
0	930
0	9
0	0
0	154
0	0
0	34
0	121
0	244
0	301
0	5
0	217
0	4942
0	29
0	159
0	963
0	78
0	58
0	1
0	151
0	64
0	0
0	22
0	1073
0	120
0	1226
0	0
0	3
0	564
0	0
0	1160
0	0
0	583
0	12
0	39
0	889
0	0
0	8
0	21
0	60
0	220
0	804
0	0
0	0
0	402
0	37
0	11
0	28
0	11
0	7
0	0
0	41
0	4313
0	47
0	31
0	1
0	22
0	63
0	0
0	0
0	124
0	136
0	511
0	344
0	193
0	49
0	182
0	67
0	24
0	804
0	78
0	14
0	120
0	37
0	115
0	40
0	688
0	221
0	970
0	296
0	1
0	0
0	0
0	32
0	417
0	281
0	80
0	988
0	942
0	1928
0	659
0	97
0	0
0	65
0	1
0	38
0	0
0	232
0	17087
0	395
0	655
0	44
0	95
0	31
0	72
0	697
0	999
0	2
0	352
0	0
0	48
0	38
0	124
0	1098
0	0
0	41
0	9
0	914
0	135
0	6
0	52
0	811
0	365
0	2
0	6
0	0
0	39
0	6058
0	452
0	737
0	968
0	501
0	652
0	7
0	39
0	769
0	28
0	8
0	253
0	0
0	10
0	66
0	122
0	3383
0	159
0	1
0	211
0	1750
0	77
0	160
0	61
0	175
0	33
0	71
0	157
0	2286
0	69
0	0
0	230
0	5038
0	2
0	138
0	56
0	24
0	756
0	121
0	45
0	924
0	238
0	80
0	14
0	90
0	312
0	67
0	24
0	11
0	376
0	26
0	282
0	0
0	214
0	139
0	0
0	376
0	89
0	19
0	296
0	0
0	275
0	109
0	406
0	13
0	214
0	246
0	7678
0	0
0	0
0	186
0	3
0	883
0	338
0	448
0	1000
0	78
0	61
0	61
0	943
0	0
0	32
0	388
0	305
0	101
0	775
0	84
0	248
0	232
0	31155
0	40
0	0
0	205
0	94
0	0
0	33
0	917
0	362
0	49
0	194
0	11864
0	4228
0	34
0	122
0	573
0	128
0	582
0	25
0	753
0	2
0	246
0	53
0	0
0	29
0	40
0	3819
0	3
0	18679
0	101
0	8138
0	140
0	53
0	17
0	151
0	14
0	171
0	145
0	599
0	8
0	1541
0	1
0	662
0	7
0	39
0	20
0	5
0	137
0	160
0	630
0	102
0	691
0	0
0	37
0	85
0	4665
0	1952
0	61
0	464
0	24237
0	107
0	508
0	546
0	0
0	17
0	361
0	60
0	867
0	110
0	1
0	206
0	156
0	556
0	234
0	38
0	72
0	0
0	613
0	0
0	213
0	1
0	36
0	431
0	0
0	3
0	417
0	3
0	204
0	283
0	29
0	50
0	132
0	10
0	3
0	25
0	817
0	139
0	690
0	232
0	17
0	3
0	338
0	625
0	385
0	24
0	28
0	81
0	69
0	0
0	10
0	0
0	2
0	0
0	836
0	1307
0	193
0	0
0	1150
0	13
0	1370
0	50
0	111
0	0
0	573
0	22
0	88
0	119
0	17
0	251
0	89
0	0
0	40
0	199
0	1
0	41
0	32
0	237
0	278
0	0
0	9
0	1759
0	14
0	645
0	41
0	7
0	1463
0	112
0	0
0	41796
0	68
0	195
0	118
0	228
0	477
0	0
0	2220
0	509
0	295
0	277
0	96
0	63
0	220
0	288
0	3
0	0
0	754
0	468
0	17
0	838
0	6886
0	2287
0	94
0	66
0	493
0	219
0	354
0	270
0	288
0	2400
0	17
0	4
0	0
0	1431
0	1942
0	15
0	63
0	53
0	25
0	0
0	579
0	573
0	18
0	244
0	479
0	40
0	1115
0	261
0	72150
0	100
0	9
0	1938
0	76
0	137
0	220
0	48
0	19674
0	0
0	0
0	0
0	0
0	47
0	332
0	2340
0	7
0	732
0	826
0	3
0	986
0	1419
0	486
0	5
0	234
0	7
0	497
0	702
0	6
0	96
0	584
0	211
0	336
0	6663
0	41
0	98
0	35
0	1370
0	0
0	808
0	270
0	595
0	101
0	101
0	70
0	0
0	219
0	169
0	1523
0	0
0	273
0	274
0	269
0	4
0	4
0	3495
0	9
0	40
0	131
0	214
0	39
0	33
0	147
0	1486
0	0
0	159
0	67
0	82
0	1109
0	0
0	64
0	101
0	1635
0	614
0	133
0	0
0	72
0	190
0	269021
0	132
0	0
0	787
0	0
0	42
0	334
0	26
0	236
0	366
0	119
0	254
0	28
0	12279
0	299
0	465
0	359
0	235
0	227
0	108
0	1068
0	3
0	380
0	1050
0	395
0	73
0	0
0	2
0	132
0	251
0	246
0	26
0	25
0	10
0	1
0	453
0	0
0	57
0	202
0	6
0	23
0	0
0	33
0	39
0	5
0	25
0	310
0	46
0	364
0	672
0	503
0	160
0	45
0	20
0	129
0	421
0	118
0	72
0	203
0	185
0	81
0	59
0	603
0	324
0	1
0	37079
0	0
0	1109
0	107
0	30
0	190
0	23
0	4
0	0
0	184
0	6
0	117
0	4
0	255
0	674
0	339
0	2093
0	0
0	118
0	657
0	32
0	474
0	9
0	77
0	4
0	69
0	35
0	309
0	1457
0	86
0	17
0	8582
0	220
0	44
0	11902
0	120
0	121
0	176
0	150
0	38
0	1497
0	49
0	350
0	21
0	10
0	95
0	143
0	615
0	386
0	339
0	19
0	1323
0	175
0	836
0	127
0	690
0	0
0	392
0	136
0	75
0	11729
0	119
0	397
0	99
0	1908
0	932
0	38
0	315
0	282
0	99
0	272
0	5407
0	0
0	189
0	325
0	167
0	48
0	159
0	76
0	502
0	0
0	615
0	128
0	6
0	3
0	92
0	4
0	30
0	359
0	1212
0	0
0	106995
0	73
0	792
0	25
0	0
0	67
0	2930
0	480
0	63
0	108
0	92
0	183
0	957
0	0
0	45
0	727
0	359
0	1978
0	307
0	4390
0	25
0	200
0	540
0	1932
0	21
0	0
0	137
0	0
0	315
0	61
0	0
0	1033
0	41
0	320
0	173
0	0
0	213
0	129
0	63
0	59
0	16
0	93
0	1087
0	57
0	1623
0	272
0	104
0	326
0	430
0	441
0	47
0	394
0	410
0	289
0	33
0	357
0	1251
0	0
0	1425
0	17
0	413
0	6
0	2
0	0
0	467
0	18
0	548
0	173
0	0
0	1
0	4739
0	61
0	171
0	883
0	23
0	262
0	225
0	217
0	105
0	504
0	141
0	31
0	402
0	141
0	234
0	0
0	12
0	33
0	501
0	1056
0	0
0	101
0	292
0	0
0	217
0	19
0	629
0	624
0	114
0	142
0	58
0	0
0	523
0	434
0	9
0	2417
0	526
0	51
0	0
0	4
0	112
0	189
0	371
0	70
0	74
0	125
0	226
0	386
0	119
0	342
0	201
0	355
0	197
0	8
0	77
0	0
0	4
0	18
0	2524
0	387
0	274
0	20
0	0
0	771
0	211
0	0
0	5
0	29
0	83
0	0
0	8
0	0
0	0
0	148
0	2
0	245
0	19759
0	121
0	1583
0	55
0	338
0	184
0	0
0	70
0	354
0	55
0	7
0	268
0	237
0	104
0	212
0	257
0	0
0	112
0	12
0	5
0	31
0	905
0	4
0	48
0	3
0	31863
0	8
0	122
0	119
0	90
0	0
0	1078
0	11
0	5
0	49
0	507
0	20
0	2
0	157
0	2322
0	457
0	72
0	279
0	962
0	297
0	1116
0	73
0	91
0	79
0	1326
0	255
0	40
0	310
0	275
0	121
0	335
0	135
0	182
0	112
0	237
0	166
0	146
0	306
0	115
0	395
0	82
0	128
0	921
0	1
0	0
0	106
0	134
0	923
0	291
0	877
0	2
0	159
0	0
0	21
0	114
0	9
0	9206
0	288
0	5311
0	15
0	67
0	719
0	0
0	377
0	1816
0	5
0	555
0	405
0	14
0	16
0	100
0	964
0	516
0	86
0	2139
0	54
0	3
0	566
0	9013
0	144
0	2
0	3076
0	164
0	0
0	43
0	255
0	153
0	677
0	259
0	1
0	259
0	59
0	56
0	3361
0	2
0	272
0	38
0	0
0	59
0	389
0	202
0	39
0	82
0	217
0	4
0	219
0	14
0	201
0	31
0	649
0	151
0	150
0	1162
0	18387
0	1
0	1
0	48
0	144
0	1763
0	5693
0	51
0	275
0	80
0	655
0	635
0	53
0	47968
0	510
0	0
0	0
0	2
0	16
0	0
0	31
0	0
0	64
0	103
0	0
0	4
0	29916
0	0
0	3517
0	915
0	307
0	434
0	208
0	407
0	65
0	69
0	93
0	2411
0	14
0	159
0	92
0	548
0	0
0	33
0	120
0	429
0	172
0	1
0	127
0	4
0	6
0	42
0	23
0	4
0	182
0	1081
0	3
0	173
0	190
0	112
0	429
0	100
0	6328
0	65
0	41
0	1
0	43
0	313
0	34
0	10
0	20
0	0
0	1
0	290
0	111
0	801
0	247
0	6
0	6
0	12
0	3612
0	2386
0	349
0	2
0	36
0	205
0	194
0	3
0	1788
0	27
0	0
0	395
0	160
0	202
0	22000
0	79
0	20
0	3874
0	55
0	105
0	1970
0	116
0	69
0	125
0	708
0	111
0	0
0	1
0	19
0	1154
0	316
0	32
0	46
0	759
0	256
0	102
0	1593
0	5
0	36
0	308
0	317
0	82
0	29
0	3554
0	62
0	160
0	53
0	0
0	149
0	3
0	132
0	122
0	487
0	119
0	3
0	62
0	0
0	1888
0	109
0	861
0	12
0	29
0	405
0	115
0	0
0	5
0	244
0	31
0	15694
0	194
0	11
0	4
0	32
0	167
0	114
0	2367
0	10
0	40
0	5038
0	569
0	745
0	693
0	137173
0	21
0	247
0	328
0	88
0	604
0	8
0	2558
0	11151
0	65
0	897
0	0
0	107
0	100
0	73
0	167
0	1039
0	0
0	53
0	257
0	287
0	337
0	711
0	14
0	72
0	2
0	275
0	126
0	296
0	49
0	768
0	362
0	0
0	0
0	1
0	55
0	115
0	461
0	5
0	0
0	45
0	154
0	9188
0	0
0	48111
0	91
0	1403
0	76
0	33
0	61495
0	36
0	80
0	602
0	95
0	95
0	0
0	157
0	186
0	108
0	37
0	468
0	40
0	110
0	41210
0	2825
0	841
0	0
0	303
0	237
0	46
0	0
0	391
0	94
0	3478
0	184
0	65
0	489
0	181
0	98
0	3578
0	0
0	1720
0	0
0	9
0	11
0	1170
0	16278
0	78
0	53
0	24
0	50
0	136
0	238
0	129
0	294
0	248
0	0
0	399
0	5698
0	139
0	0
0	41
0	168
0	149
0	221
0	202
0	215
0	61
0	1213
0	7
0	0
0	114
0	378
0	307
0	2
0	643
0	713
0	453
0	134
0	296
0	0
0	2
0	9
0	36
0	11
0	755
0	143
0	73
0	70
0	57
0	2994
0	540
0	26
0	1447
0	9
0	24
0	139
0	983
0	893
0	682
0	79
0	86
0	143
0	4
0	0
0	344
0	299
0	65
0	165
0	51
0	139
0	554
0	75
0	0
0	267
0	106
0	71
0	11376
0	1
0	30
0	239
0	636
0	19
0	398
0	33
0	1132
0	159
0	0
0	194
0	762
0	0
0	124
0	209
0	78
0	380
0	0
0	0
0	0
0	0
0	65
0	896
0	0
0	246
0	179
0	141
0	90
0	99
0	373
0	847
0	224
0	325
0	1029
0	17
0	3
0	0
0	129
0	2
0	120
0	0
0	419
0	8733
0	79
0	39
0	2996
0	2142
0	27
0	192
0	0
0	168
0	133
0	44
0	207
0	84
0	0
0	172
0	66
0	87
0	811
0	8
0	149
0	29
0	0
0	281
0	123
0	1
0	0
0	54
0	14
0	122
0	978
0	7
0	605
0	13
0	111
0	574
0	82
0	638
0	206
0	0
0	289
0	130
0	54
0	647
0	806
0	86
0	16
0	92
0	23
0	31
0	21391
0	0
0	361
0	203
0	315
0	7
0	347
0	49
0	2
0	725
0	334
0	328
0	59
0	210
0	0
0	12370
0	143
0	396
0	53
0	458
0	7
0	0
0	48
0	0
0	215
0	277
0	15
0	120
