UniqueCount	AmbigCount
0	3026
0	0
0	81
0	1042
0	54
0	0
0	89
0	500
0	144
0	4856
0	503
0	5253
0	84
0	1
0	38
0	1087
0	723
0	113
0	524
0	1946
0	147
0	5
0	0
0	91
0	247
0	0
0	58
0	5
0	125
0	138
0	4214
0	82
0	582
0	883
0	518
0	5
0	1075
0	5
0	0
0	215
0	5384
0	260
0	1244
0	2846
0	326
0	14
0	3123
0	74
0	266
0	165
0	662
0	58
0	10
0	180
0	19523
0	31
0	522
0	1588
0	795
0	6347
0	9
0	1329
0	31
0	2966
0	360
0	2
0	17
0	8
0	16096
0	6
0	730
0	0
0	600
0	0
0	169
0	868
0	11631
0	1
0	2166
0	0
0	0
0	403
0	2530
0	30202
0	2873
0	0
0	94
0	768
0	166
0	2139
0	0
0	446
0	12
0	1498
0	0
0	0
0	137
0	54
0	245
0	342
0	187
0	371
0	146
0	246
0	213
0	9515
0	76
0	1167
0	70
0	822
0	407
0	0
0	0
0	705
0	0
0	359
0	528
0	4
0	28
0	1235
0	0
0	668
0	458
0	333
0	774
0	939
0	5
0	526
0	49
0	414
0	190
0	317
0	2052
0	375
0	0
0	481
0	2739
0	96
0	2444
0	41
0	268
0	704
0	588
0	168
0	3933
0	4158
0	472
0	342
0	35
0	88
0	1192
0	973
0	144
0	14629
0	0
0	31
0	0
0	1231
0	82
0	261
0	570
0	357
0	0
0	1259
0	17
0	429
0	1140
0	0
0	0
0	13
0	109443
0	4
0	701
0	4
0	953
0	169
0	125
0	349
0	83
0	3158
0	15
0	3054
0	526
0	2
0	27
0	383
0	31
0	1935
0	904
0	833
0	17766
0	312
0	0
0	1
0	639
0	597
0	202
0	331
0	60466
0	226
0	2535
0	322
0	453
0	207
0	75
0	166
0	288
0	292
0	11392
0	316
0	635
0	112
0	484
0	156
0	1289
0	256
0	2
0	302
0	0
0	0
0	509
0	37
0	0
0	56
0	218
0	2026
0	0
0	49
0	8
0	225
0	985
0	0
0	487
0	79
0	3533
0	1255
0	149
0	462
0	643
0	9
0	28
0	72
0	39
0	0
0	0
0	249
0	9
0	1901
0	0
0	362
0	447
0	588
0	44
0	637
0	57
0	40
0	36
0	2145
0	213
0	309
0	897
0	118
0	174
0	60
0	459
0	1623
0	933
0	301
0	3
0	5326
0	787
0	2167
0	568
0	404
0	2194
0	343
0	8537
0	0
0	2114
0	18278
0	73
0	168
0	0
0	610
0	55
0	300
0	68
0	192
0	110
0	456
0	2238
0	1060
0	15
0	1403
0	611
0	0
0	0
0	89
0	87
0	249
0	69
0	7
0	420
0	370
0	178
0	681
0	376
0	4549
0	481
0	2170
0	253
0	916
0	2493
0	1202
0	166
0	318
0	1179
0	49
0	1930
0	456
0	992
0	216
0	90
0	8
0	12
0	0
0	1547
0	797
0	5
0	1864
0	1145
0	35216
0	732
0	205
0	280
0	114
0	0
0	9
0	343
0	715
0	43
0	1063
0	1
0	225
0	1908
0	5
0	343
0	551
0	18
0	1926
0	8668
0	0
0	1410
0	7
0	1005
0	821
0	0
0	69
0	460
0	187
0	387
0	149
0	1
0	0
0	5
0	641
0	120
0	4362
0	406
0	3
0	256
0	413
0	500
0	16
0	89
0	399
0	490
0	357
0	0
0	1
0	11
0	472
0	235
0	569
0	591
0	1132
0	2398
0	0
0	122
0	1238
0	2059
0	102
0	386
0	0
0	2559
0	49
0	157
0	500
0	6247
0	228
0	1047
0	2648
0	0
0	2837
0	753
0	37
0	1122
0	12
0	326
0	629
0	214
0	227
0	878
0	375
0	373
0	5456
0	0
0	416
0	654
0	699
0	2260
0	3341
0	115
0	230
0	350
0	0
0	110
0	1322
0	1806
0	1071
0	235
0	2423
0	2250
0	1575
0	221
0	157
0	545
0	4554
0	21
0	97
0	1
0	26
0	7
0	3461
0	2309
0	3401
0	432
0	3
0	940
0	14744
0	1501
0	541
0	23304
0	116
0	2
0	2
0	180
0	0
0	183
0	941
0	0
0	93
0	1769
0	618
0	37
0	0
0	21995
0	2
0	316
0	0
0	114
0	409
0	1716
0	161
0	10410
0	2
0	7962
0	2741
0	313
0	343
0	380
0	5
0	269
0	65
0	1086
0	260
0	144
0	2805
0	163
0	2126
0	1
0	804
0	201
0	148
0	721
0	0
0	201
0	176
0	1305
0	263
0	0
0	787
0	257
0	8
0	601
0	261
0	480
0	1155
0	795
0	107
0	92
0	10283
0	1418
0	51
0	187
0	66
0	609
0	828
0	303
0	2227
0	0
0	42
0	0
0	40133
0	442
0	1202
0	41
0	1370
0	2059
0	222
0	1256
0	534
0	114
0	166
0	110
0	283
0	0
0	6
0	607
0	3
0	137
0	1149
0	291
0	462
0	1762
0	155
0	21279
0	906
0	2
0	2058
0	526
0	866
0	148
0	1
0	1
0	7707
0	13870
0	273
0	555
0	2917
0	8
0	1137
0	545
0	365
0	275
0	35
0	270
0	867
0	0
0	417
0	2076
0	0
0	1
0	391
0	0
0	1
0	43
0	607
0	0
0	7036
0	249
0	226
0	147
0	80
0	28
0	1838
0	180
0	0
0	0
0	69
0	607
0	290
0	1565
0	213
0	267
0	431
0	5199
0	29
0	0
0	0
0	12298
0	1097
0	1129
0	1058
0	249
0	306
0	1535
0	0
0	11546
0	754
0	11670
0	6
0	943
0	14
0	92
0	5391
0	76
0	6
0	3123
0	0
0	379
0	2044
0	191
0	353
0	381
0	54
0	1384
0	1099
0	987
0	205
0	667
0	129
0	16
0	81160
0	473
0	148
0	5792
0	5891
0	0
0	6310
0	126
0	59
0	304
0	0
0	13
0	42
0	372
0	576
0	11243
0	0
0	1067
0	628
0	528
0	211
0	849
0	364
0	141
0	90
0	133
0	224
0	39
0	81
0	207
0	12
0	57
0	34
0	80
0	3565
0	849
0	3291
0	251
0	84697
0	2969
0	114
0	73
0	188
0	944
0	294
0	0
0	435
0	182
0	387
0	245
0	707
0	4979
0	41
0	0
0	484
0	53
0	65
0	200
0	5502
0	234
0	6
0	4
0	1415
0	4685
0	8207
0	144
0	49
0	6
0	5
0	1
0	341
0	266
0	628
0	479
0	5
0	907
0	4
0	0
0	8552
0	420
0	436
0	516
0	761
0	3408
0	220
0	29235
0	0
0	1
0	4442
0	1258
0	11546
0	56
0	282
0	2514
0	4
0	514
0	2765
0	21
0	9
0	2793
0	973
0	7904
0	0
0	1182
0	38
0	0
0	49
0	230
0	774
0	208
0	172
0	267
0	873
0	3220
0	381
0	1497
0	0
0	2927
0	0
0	1678
0	313
0	14
0	1584
0	418
0	804
0	0
0	3416
0	1186
0	141
0	30
0	831
0	61
0	0
0	504
0	1081
0	4
0	13817
0	491
0	162
0	769
0	771
0	800
0	913
0	692
0	23
0	820
0	744
0	582
0	762
0	14996
0	465
0	1308
0	171
0	16090
0	230
0	4472
0	166
0	111
0	771
0	0
0	268
0	0
0	560
0	584
0	3866
0	1071
0	93
0	15
0	71682
0	13
0	275
0	19
0	31
0	40
0	143
0	162
0	510
0	1
0	952
0	100
0	2307
0	0
0	3050
0	153
0	1857
0	3
0	519
0	27319
0	113
0	224
0	163
0	2552
0	598
0	200
0	95
0	913
0	444
0	293
0	67
0	3618
0	55
0	995
0	125
0	153
0	1118
0	4584
0	7915
0	63
0	16256
0	32285
0	10
0	4313
0	53
0	55
0	12
0	1
0	1746
0	2240
0	637
0	0
0	1095
0	9460
0	3621
0	209
0	1449
0	584
0	0
0	708
0	0
0	0
0	186
0	976
0	0
0	512
0	1997
0	2775
0	1
0	4232
0	1483
0	45
0	1339
0	0
0	457
0	0
0	3134
0	159
0	1944
0	351
0	802
0	7415
0	903
0	1254
0	991
0	0
0	198
0	23126
0	1338
0	138
0	31
0	0
0	28
0	2925
0	914
0	320
0	249
0	103
0	68
0	32
0	1155
0	7
0	297
0	1462
0	1
0	415
0	1673
0	275
0	220
0	2637
0	3397
0	1128
0	15
0	219
0	67
0	1612
0	1206
0	500
0	668
0	2615
0	345
0	466
0	129
0	27
0	1241
0	5822
0	265
0	139
0	224
0	548
0	1936
0	327
0	152
0	2642
0	809
0	5
0	1570
0	86
0	1436
0	175
0	421
0	22
0	1535
0	439
0	485
0	0
0	911
0	5759
0	339
0	886
0	3658
0	39
0	37
0	73
0	854
0	216
0	30385
0	355
0	1380
0	2953
0	486
0	1370
0	135
0	1341
0	5423
0	484
0	17692
0	847
0	349
0	391
0	2590
0	49
0	541
0	4
0	25
0	312
0	1
0	358
0	85
0	20077
0	3180
0	151
0	446
0	6025
0	446
0	358
0	2102
0	640
0	0
0	239
0	7556
0	4099
0	409
0	0
0	9971
0	0
0	121
0	37
0	6254
0	47
0	3146
0	125
0	0
0	24
0	843
0	10
0	292
0	337
0	870
0	2
0	0
0	34
0	1580
0	588
0	168
0	315
0	3
0	2103
0	834
0	120
0	1408
0	0
0	244
0	83
0	720
0	0
0	1014
0	416
0	401
0	176
0	64
0	817
0	655
0	27
0	547
0	3
0	373
0	427
0	180
0	3413
0	360
0	484
0	262
0	533
0	0
0	14
0	833
0	472
0	110
0	507
0	550
0	1136
0	833
0	217
0	39
0	4
0	2196
0	56
0	347
0	743
0	1003
0	20734
0	526
0	13
0	392
0	3106
0	2882
0	647
0	800
0	404
0	1
0	43
0	396
0	2064
0	37
0	0
0	102
0	379
0	828
0	10431
0	0
0	0
0	145
0	18
0	0
0	3
0	17
0	610
0	1058
0	422
0	282
0	21335
0	0
0	252
0	596
0	106
0	652
0	1
0	0
0	405
0	375
0	4110
0	713
0	201
0	453
0	5
0	211
0	33
0	2211
0	0
0	1108
0	0
0	175
0	9
0	126
0	51735
0	229
0	425
0	14
0	6266
0	58
0	171209
0	46
0	163
0	383
0	423
0	988
0	83
0	851
0	338
0	208
0	550
0	1738
0	143
0	4950
0	364
0	809
0	537
0	36
0	0
0	2
0	859
0	2196
0	95
0	8830
0	314
0	571
0	807
0	101
0	63
0	10999
0	8513
0	1744
0	266
0	521
0	634
0	184
0	55
0	785
0	3103
0	11
0	0
0	861
0	18
0	2479
0	5228
0	153
0	5633
0	18
0	377
0	145
0	27
0	426
0	1279
0	1179
0	0
0	1473
0	10
0	4002
0	1265
0	0
0	51
0	184
0	1306
0	6544
0	369
0	885
0	19
0	2149
0	653
0	1096
0	4
0	85
0	0
0	1430
0	581
0	0
0	212
0	4
0	45
0	254
0	24
0	826
0	511
0	657
0	695
0	1590
0	426
0	2344
0	0
0	12661
0	146
0	254
0	401
0	1060
0	1727
0	76
0	817
0	4
0	22
0	115
0	4
0	20
0	105
0	4
0	486
0	1325
0	0
0	2249
0	1406
0	268
0	230
0	0
0	317
0	2426
0	0
0	0
0	1
0	13
0	11
0	2386
0	1
0	1382
0	498
0	0
0	5176
0	201
0	110
0	12124
0	142
0	676
0	272
0	230
0	187
0	0
0	1614
0	44
0	0
0	372
0	474
0	0
0	6138
0	346
0	155
0	2289
0	56
0	635
0	797
0	133
0	2163
0	225
0	2973
0	327
0	10856
0	62
0	2814
0	308
0	20
0	1932
0	35
0	718
0	85
0	18
0	394
0	43
0	271
0	1650
0	1177
0	1668
0	147
0	589
0	360
0	0
0	3014
0	84
0	0
0	0
0	1195
0	7
0	31
0	28
0	9884
0	415
0	638
0	885
0	0
0	2859
0	178
0	1317
0	31
0	0
0	454
0	67
0	1773
0	906
0	0
0	547
0	13
0	0
0	2052
0	71
0	356
0	79
0	1411
0	311
0	571
0	12
0	35813
0	5
0	6463
0	1968
0	224
0	159
0	160
0	117
0	629
0	1714
0	32589
0	419
0	670
0	1466
0	666
0	148
0	663
0	141
0	1176
0	447
0	450
0	66
0	1251
0	211
0	538
0	193
0	6525
0	872
0	0
0	1981
0	0
0	10
0	1
0	0
0	1556
0	0
0	4455
0	1650
0	382
0	438
0	1476
0	763
0	84
0	18
0	498
0	2276
0	558
0	1225
0	21
0	1
0	10
0	47
0	0
0	2693
0	7953
0	25
0	1046
0	933
0	310
0	419
0	930
0	0
0	379
0	8
0	238
0	67
0	1599
0	1292
0	2332
0	122
0	387
0	155
0	83
0	1111
0	10
0	1685
0	95
0	577
0	15886
0	227
0	10
0	343
0	34642
0	18381
0	0
0	843
0	4
0	1817
0	0
0	548
0	709
0	172
0	1193
0	767
0	753
0	25042
0	61877
0	14609
0	668
0	883
0	89
0	34309
0	200
0	0
0	89
0	322
0	455
0	0
0	981
0	963
0	1431
0	58
0	17
0	139
0	141
0	69
0	971
0	33
0	771
0	94
0	511
0	201
0	143
0	0
0	5633
0	569
0	154
0	3782
0	1
0	1557
0	1552
0	0
0	73
0	234
0	114
0	985
0	104
0	0
0	282
0	1642
0	501
0	28
0	33
0	736
0	118
0	4
0	27
0	12669
0	4842
0	763
0	8
0	5
0	1718
0	606
0	3
0	156
0	36
0	81
0	63
0	6919
0	487
0	252
0	369
0	222
0	478
0	179
0	7193
0	0
0	13
0	0
0	373
0	2151
0	557
0	15488
0	289
0	5
0	8972
0	0
0	1051
0	207
0	14
0	195
0	497
0	536
0	203
0	3244
0	1790
0	625
0	334
0	392
0	105
0	8
0	52
0	54
0	52
0	200
0	7
0	2263
0	1181
0	28
0	0
0	29
0	1154
0	6940
0	3743
0	0
0	1270
0	414
0	636
0	2706
0	8
0	1817
0	772
0	2
0	3170
0	822
0	36
0	1295
0	0
0	83
0	899
0	11
0	101
0	8500
0	1087
0	195
0	52
0	44
0	0
0	909
0	2
0	1920
0	1406
0	55425
0	253
0	334
0	2459
0	92
0	86
0	0
0	72
0	8
0	1390
0	4628
0	1862
0	332
0	118
0	0
0	888
0	411
0	318
0	12
0	29
0	80
0	0
0	184
0	0
0	328
0	707
0	1462
0	59
0	1880
0	854
0	888
0	958
0	0
0	43
0	627
0	572
0	683
0	0
0	1748
0	481
0	52
0	345
0	195
0	982
0	411
0	721
0	21
0	2463
0	2
0	234
0	25
0	7720
0	1848
0	594
0	47
0	436
0	322
0	175
0	70
0	1502
0	168
0	424
0	348
0	1
0	559
0	404
0	63
0	0
0	505
0	782
0	2
0	1
0	298
0	0
0	320
0	274
0	932
0	858
0	0
0	667
0	9284
0	66
0	388
0	2222
0	348
0	259
0	0
0	366
0	231
0	0
0	59
0	2041
0	297
0	2509
0	0
0	72
0	1420
0	4
0	2192
0	0
0	1250
0	13
0	76
0	2393
0	3
0	9
0	62
0	371
0	850
0	1708
0	1
0	0
0	1120
0	164
0	71
0	164
0	28
0	41
0	0
0	29
0	6791
0	97
0	89
0	0
0	116
0	197
0	0
0	0
0	288
0	177
0	988
0	1338
0	476
0	55
0	601
0	305
0	109
0	1794
0	96
0	68
0	362
0	200
0	115
0	100
0	1843
0	485
0	1983
0	702
0	25
0	0
0	0
0	33
0	1252
0	690
0	189
0	1782
0	1318
0	4040
0	1557
0	346
0	0
0	106
0	0
0	13
0	0
0	716
0	30011
0	1347
0	1077
0	147
0	282
0	47
0	371
0	2299
0	2399
0	6
0	8
0	1
0	116
0	63
0	278
0	2420
0	0
0	182
0	41
0	2890
0	333
0	64
0	210
0	2107
0	1612
0	0
0	8
0	0
0	24
0	9288
0	979
0	1909
0	1764
0	1112
0	1088
0	25
0	95
0	1517
0	47
0	30
0	470
0	0
0	6
0	125
0	970
0	5746
0	504
0	0
0	610
0	3346
0	110
0	418
0	217
0	382
0	121
0	120
0	673
0	4810
0	290
0	0
0	359
0	8882
0	0
0	314
0	227
0	1
0	2184
0	435
0	77
0	3013
0	877
0	80
0	38
0	340
0	589
0	132
0	4
0	40
0	1056
0	75
0	1202
0	3
0	457
0	465
0	0
0	245
0	129
0	128
0	829
0	0
0	707
0	445
0	1285
0	21
0	574
0	669
0	12961
0	0
0	4
0	896
0	0
0	1506
0	1369
0	535
0	2632
0	218
0	153
0	168
0	1809
0	6
0	87
0	1276
0	630
0	325
0	1497
0	246
0	782
0	634
0	50484
0	132
0	4
0	633
0	208
0	4
0	426
0	1996
0	1092
0	304
0	511
0	23167
0	6895
0	31
0	481
0	929
0	418
0	886
0	1
0	1723
0	0
0	650
0	335
0	0
0	105
0	197
0	4597
0	22
0	30752
0	221
0	14178
0	159
0	339
0	143
0	451
0	82
0	634
0	295
0	1371
0	6
0	1827
0	5
0	2746
0	9
0	97
0	45
0	15
0	221
0	407
0	2504
0	292
0	1271
0	0
0	102
0	241
0	10266
0	6306
0	47
0	574
0	35865
0	222
0	1270
0	1071
0	0
0	41
0	1813
0	313
0	1629
0	515
0	0
0	392
0	570
0	1096
0	650
0	64
0	273
0	0
0	1103
0	9
0	439
0	0
0	80
0	1671
0	0
0	2
0	650
0	14
0	470
0	611
0	61
0	188
0	393
0	11
0	0
0	151
0	2202
0	564
0	989
0	537
0	78
0	140
0	655
0	1651
0	1256
0	178
0	19
0	229
0	267
0	0
0	4
0	1
0	1
0	0
0	1833
0	3006
0	604
0	0
0	1580
0	40
0	2874
0	206
0	344
0	1
0	1276
0	122
0	329
0	388
0	83
0	593
0	219
0	0
0	154
0	581
0	56
0	94
0	91
0	466
0	573
0	0
0	42
0	4492
0	113
0	983
0	159
0	8
0	2965
0	117
0	0
0	81177
0	346
0	758
0	371
0	790
0	1073
0	6
0	3906
0	1267
0	557
0	342
0	114
0	259
0	455
0	1019
0	4
0	0
0	2180
0	1500
0	57
0	2150
0	11123
0	7703
0	301
0	116
0	748
0	439
0	925
0	513
0	1199
0	5617
0	63
0	59
0	1
0	2244
0	4205
0	41
0	157
0	177
0	42
0	4
0	919
0	863
0	75
0	735
0	1403
0	36
0	2791
0	512
0	109939
0	202
0	25
0	4119
0	134
0	405
0	308
0	153
0	32376
0	0
0	0
0	14
0	0
0	173
0	855
0	4156
0	79
0	1841
0	1585
0	0
0	2033
0	3027
0	1298
0	63
0	343
0	12
0	1478
0	1309
0	0
0	132
0	2510
0	169
0	1282
0	13315
0	132
0	554
0	163
0	1258
0	0
0	2164
0	830
0	1077
0	233
0	282
0	226
0	0
0	590
0	235
0	2359
0	0
0	671
0	723
0	679
0	13
0	1
0	7496
0	13
0	194
0	331
0	716
0	84
0	178
0	434
0	1991
0	0
0	383
0	365
0	184
0	2981
0	0
0	252
0	273
0	3244
0	1688
0	223
0	0
0	482
0	450
0	364774
0	427
0	0
0	1771
0	0
0	95
0	277
0	68
0	619
0	638
0	251
0	350
0	81
0	18694
0	447
0	1174
0	1035
0	146
0	370
0	86
0	2094
0	35
0	939
0	4993
0	1053
0	163
0	0
0	14
0	412
0	838
0	261
0	33
0	3
0	13
0	9
0	989
0	15
0	237
0	475
0	35
0	200
0	0
0	322
0	159
0	8
0	173
0	1036
0	160
0	991
0	1476
0	823
0	633
0	129
0	165
0	273
0	748
0	120
0	54
0	846
0	436
0	316
0	169
0	1057
0	865
0	0
0	64081
0	2
0	1369
0	380
0	77
0	744
0	83
0	36
0	0
0	459
0	2
0	382
0	0
0	988
0	1636
0	264
0	5527
0	1
0	446
0	1281
0	238
0	908
0	14
0	222
0	0
0	349
0	32
0	709
0	3636
0	300
0	19
0	14143
0	820
0	110
0	19849
0	315
0	365
0	534
0	318
0	186
0	2554
0	9
0	838
0	91
0	34
0	173
0	358
0	1647
0	1008
0	316
0	13
0	2523
0	697
0	2037
0	336
0	1201
0	0
0	1552
0	148
0	262
0	17004
0	402
0	1267
0	327
0	3866
0	1710
0	95
0	801
0	784
0	443
0	714
0	18904
0	4
0	487
0	895
0	446
0	168
0	735
0	84
0	1106
0	0
0	1889
0	394
0	4
0	2
0	419
0	0
0	13
0	681
0	2945
0	0
0	151378
0	37
0	2240
0	74
0	3
0	89
0	4226
0	739
0	173
0	216
0	348
0	408
0	1945
0	0
0	10
0	2285
0	1102
0	5194
0	613
0	6191
0	73
0	858
0	1640
0	3487
0	24
0	0
0	132
0	0
0	583
0	185
0	4
0	2236
0	134
0	731
0	461
0	0
0	398
0	517
0	170
0	300
0	4
0	71
0	3572
0	211
0	3651
0	649
0	325
0	265
0	1111
0	1207
0	114
0	1502
0	1044
0	682
0	68
0	859
0	2550
0	0
0	3911
0	16
0	1179
0	31
0	0
0	1
0	1290
0	103
0	1740
0	352
0	0
0	2
0	13064
0	64
0	565
0	1744
0	54
0	939
0	912
0	877
0	330
0	1703
0	641
0	130
0	409
0	212
0	799
0	0
0	11
0	157
0	1622
0	2484
0	0
0	292
0	1022
0	0
0	468
0	99
0	1265
0	776
0	370
0	258
0	63
0	0
0	1428
0	1068
0	20
0	4049
0	925
0	67
0	0
0	0
0	319
0	400
0	1716
0	165
0	134
0	363
0	508
0	962
0	279
0	1032
0	513
0	915
0	485
0	24
0	164
0	0
0	1
0	8
0	3837
0	679
0	823
0	79
0	0
0	1074
0	424
0	0
0	0
0	81
0	296
0	2
0	72
0	1
0	5
0	450
0	11
0	610
0	38446
0	172
0	2261
0	124
0	864
0	688
0	0
0	116
0	792
0	116
0	117
0	840
0	789
0	304
0	791
0	939
0	0
0	403
0	44
0	1
0	72
0	2292
0	12
0	121
0	0
0	43882
0	17
0	640
0	212
0	394
0	0
0	2184
0	1
0	10
0	109
0	1149
0	188
0	2
0	354
0	3031
0	1240
0	201
0	1055
0	2146
0	550
0	2606
0	339
0	216
0	192
0	3015
0	365
0	57
0	1171
0	567
0	401
0	929
0	643
0	427
0	288
0	537
0	427
0	485
0	402
0	597
0	1136
0	226
0	438
0	1438
0	3
0	0
0	315
0	597
0	1149
0	1060
0	2178
0	7
0	619
0	0
0	64
0	133
0	82
0	17249
0	606
0	9307
0	10
0	163
0	1751
0	0
0	1082
0	2108
0	3
0	1699
0	1629
0	69
0	16
0	316
0	2487
0	1007
0	86
0	3878
0	174
0	9
0	1778
0	21844
0	568
0	0
0	9959
0	190
0	3
0	84
0	1065
0	543
0	1463
0	755
0	3
0	1156
0	88
0	109
0	6708
0	9
0	784
0	147
0	1
0	126
0	873
0	811
0	251
0	209
0	460
0	24
0	960
0	138
0	919
0	59
0	1753
0	480
0	263
0	2106
0	37611
0	19
0	0
0	134
0	504
0	3175
0	11962
0	103
0	725
0	160
0	1306
0	1240
0	168
0	68269
0	1341
0	15
0	1
0	12
0	119
0	0
0	112
0	0
0	122
0	412
0	0
0	2
0	44994
0	0
0	7392
0	848
0	630
0	936
0	594
0	1082
0	193
0	264
0	172
0	3718
0	67
0	404
0	393
0	923
0	2
0	102
0	450
0	1083
0	703
0	9
0	254
0	22
0	0
0	161
0	43
0	6
0	523
0	3580
0	11
0	944
0	348
0	408
0	1000
0	226
0	8371
0	272
0	132
0	0
0	80
0	860
0	59
0	22
0	56
0	13
0	15
0	795
0	272
0	1298
0	322
0	8
0	13
0	37
0	5611
0	3927
0	997
0	2
0	218
0	593
0	479
0	26
0	2919
0	80
0	0
0	1024
0	440
0	297
0	32079
0	89
0	19
0	6544
0	195
0	549
0	3186
0	415
0	186
0	222
0	990
0	362
0	0
0	1
0	52
0	1969
0	333
0	28
0	24
0	1648
0	78
0	310
0	3510
0	3
0	171
0	579
0	690
0	459
0	154
0	6041
0	190
0	450
0	88
0	1
0	231
0	0
0	437
0	424
0	800
0	482
0	64
0	184
0	0
0	2891
0	216
0	1615
0	47
0	27
0	1097
0	476
0	0
0	20
0	467
0	52
0	27962
0	689
0	14
0	5
0	37
0	530
0	536
0	6737
0	14
0	51
0	7649
0	1103
0	2192
0	1542
0	192732
0	4
0	510
0	849
0	207
0	1064
0	81
0	6056
0	20398
0	175
0	2049
0	0
0	496
0	114
0	335
0	444
0	2611
0	14
0	286
0	628
0	1094
0	551
0	1145
0	0
0	123
0	50
0	322
0	330
0	1213
0	205
0	1688
0	1355
0	0
0	0
0	6
0	67
0	366
0	494
0	8
0	0
0	116
0	472
0	18718
0	26
0	81738
0	187
0	3286
0	144
0	135
0	92779
0	71
0	145
0	1123
0	198
0	290
0	2
0	447
0	636
0	258
0	195
0	1092
0	22
0	297
0	62859
0	6564
0	2160
0	5
0	490
0	340
0	141
0	0
0	864
0	52
0	7786
0	518
0	32
0	836
0	879
0	139
0	5884
0	0
0	4859
0	0
0	27
0	6
0	1701
0	28302
0	10
0	213
0	0
0	130
0	216
0	975
0	201
0	948
0	815
0	0
0	1076
0	9179
0	421
0	0
0	104
0	481
0	497
0	442
0	375
0	555
0	189
0	2911
0	0
0	0
0	232
0	897
0	611
0	2
0	1115
0	1832
0	1205
0	205
0	464
0	0
0	1
0	18
0	129
0	20
0	2467
0	302
0	169
0	272
0	76
0	5197
0	1120
0	1
0	3749
0	22
0	73
0	215
0	3659
0	1162
0	1330
0	157
0	277
0	204
0	3
0	0
0	988
0	701
0	125
0	310
0	400
0	489
0	1196
0	29
0	0
0	434
0	296
0	9
0	15327
0	2
0	93
0	1312
0	1506
0	130
0	691
0	110
0	3077
0	637
0	12
0	166
0	811
0	0
0	566
0	647
0	232
0	858
0	0
